FragmentID, NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,40Working,40Sleeping,40PreparingFood,4.0-X,4.0-Y,4.0-Notapplicable,41DysfunctionalInstitutions,41LowLivingStandards,41LackHhealthyEnvironment,4.1-X,4.1-Y,4.1-Notapplicable,42BetterQualityLife,42BetterEducationChildren,42BetterAccessHealthSocialServices,4.2-X,4.2-Y,4.2-Notapplicable,43GlobalNetwork,43NetworkAcquaintances,43NumerousFacilitatingFactors ,4.3-X,4.3-Y,4.3-Notapplicable,51aNotImportant,51a,5.1a-X,51bNotImportant,51b,5.1b-X,51cNotImportant,51c,5.1c-X,51dNotImportant,51d,5.1d-X,51eNotImportant,51e,5.1e-X,51fNotImportant,51f,5.1f-X,51gNotImportant,51g,5.1g-X,51hNotImportant,51h,5.1h-X,CollectorID,ConsentToParticipate,ConsentToShareStory,11,2.1 Where did the person in your story move to?,2.2 Where did the person in your story move to?,"2.3 When the person in your story first left, did that person intend to migrate …",2.3 Other,"2.4 If the person in your story returned to where they previously lived, what was the main reason?",2.4 Other,3.1 How do you know the person in your story?,3.1 Other,3.2 What is the gender of the person in your story?,3.3 How old is the person in your story?,3.4 What municipality does this person come from?,3.5 What area is this person from originally?,3.6 What is the ethnic origin of the person in your story?,3.6 Other,3.7 What is this person’s marital status?,3.8 What is the highest education level obtained by this person?,3.9 What was this person’s professional/occupational status before moving?,39Student,39Unemployed,39ManualWorker,39CivilServant,39EmployedPrivateSector,39SelfEmployed,39FreelanceConsultancy,39YouDoNotKnow,39Other,3.9 Other,3.10 What type of residential space did this person live prior to moving?,3.10 Other,4.4 To the best of your knowledge the person who moved was/is…,4.5 Situations like these…,52CommunitiesHavingCommonVisionFuture,52AbilityToOwnCar,52AbilityToHaveRegularHolidays,52RequirementForRegularQualificationTestss,52AvailabilityApplyStateSocialSupport,52Other,5.2 Other,6.1 What is your gender?,6.2 What age are you?,6.3 What municipality do you come from?,6.4 What area do you live in now?,6.5 What is your ethnic origin?,65Other,6.6 What is your marital status?,6.7 What is the highest education level obtained?,6.8 What is your profession/occupation?,68Student,68Unemployed,68ManualWorker,68CivilServant,68EmployedPrivateSector,68SelfEmployed,68FreelanceConsultancy,68Other,68Other,6.9 What type of residential space do you live in?,69Other,6.10 Do you receive any social benefits?,6.11 Do you receive remittances from abroad?,Experience,Title,TitleEN,54FutureMacedonia ,54FutureMacedoniaEN ,ProjectID,ApplicationName,SessionID,Latitude,Longitude,Accuracy,Altitude,Bearing,Speed,Time,Language
01c2a43e-d811-4eae-93bb-a1c1006c8910,248,,2020/02/19 11:04:14.300,2020/02/19 11:04:16.129,15.661226,5.1282043,79.21057,0.81774676,0.044410255,,46.227028,38.461536,15.3114395,0.34542206,0.3330769,,67.2626,14.10257,18.634832,0.25686115,0.122128226,,66.738266,13.675218,19.586517,0.26424125,0.11842734,,0.2626598,99.74,0.9973734,3.7109375,96.28906,0.9628906,8.883351,91.116646,0.9111665,8.883351,91.116646,0.9111665,1.9868016,98.0132,0.980132,6.2971473,93.70285,0.9370285,9.745419,90.25458,0.9025458,1.1247277,98.875275,0.9887527,11,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,Family emergency,,He/she is a close family member,,Female,25-34,Гостивар,Rural (village),Albanian,,Single,Higher professional program,Private sector,,,,,1,,,,1,Министерство за здравство,Lived with parents,,Happy they moved,Happen all the time,,,,1,,,,Male,45-54,Гостивар,Rural (village),Albanian,,Married /Living together,Higher professional program,Civil cervant,,,,1,,,,1,Министерство за образование,,,No,No,"Мојата братучетка ја напушти државата заради вработување,има завршено медицински факултет но не можеше да најде работа.",Поради работа и подобра иднина,Because of work and better future,"Високи плати ,безбедност и подобра иднина за сите","Higher salariers, safety and better future for all",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-J330FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/249.0.0.10.122;]",0eb94795-3d6d-47f6-818c-3ecc8d629d67,,,,,,,,mk
53831718-c5e2-4c66-bf96-994ee47a1aaa,172,,2020/02/19 11:12:36.617,2020/02/19 11:12:38.431,32.43827,35.042732,32.518993,0.5004036,0.30347008,,32.807274,35.042732,32.14999,0.49671355,0.30347008,,45.99679,9.4017105,44.6015,0.4930235,0.0814188,,14.489553,70.94017,14.570276,0.5004036,0.6143419,,6.2971473,93.70,0.9370285,1.9868016,98.0132,0.980132,8.021283,91.978714,0.91978717,8.021283,91.978714,0.91978717,33.021282,66.978714,0.66978717,3.7109375,96.28906,0.9628906,12.331629,87.66837,0.8766837,14.917832,85.08217,0.8508217,1,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and after some time RETURNED (or intend to return) to their home.,Another country,Urban (city),Temporarily (other),,The did not return,,He/she is a relative,,Male,25-34,Бутел,Urban (city),Albanian,,Married/Living together,Secondary,Private sector,,,,,1,,,,,,A flat (owned),,Happy they moved,Happen all the time,,,,1,,,,Female,35-44,Бутел,Urban (city),Albanian,,Married /Living together,Secondary,Manual worker,,,1,,,,,,,,,No,No,Тој отсели од скопје во швајцариа  прв отиде сам после отсели и жена и синот   пред да отиде беше врабптен,Не достигна средства,Lack of resources,Да  нема корупциа да има подобар стандартен живот,No corruption and better living standards,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 7.1.1; SM-J510FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36",b45d5034-1047-4e76-a7b4-45b2066baca8,,,,,,,,mk
5e2b1855-7bc5-4916-96c8-aadf751a6b4a,107,,2020/02/19 11:16:13.180,2020/02/19 11:16:15.520,19.792833,66.23932,13.967853,0.47087508,0.5736325,,9.828159,82.47863,7.693208,0.48932526,0.7142649,,83.811035,6.837609,9.351361,0.12770166,0.05921367,,81.305275,11.111108,7.5836153,0.13139169,0.096222214,,20.82464,79.18,0.7917536,9.875732,90.12427,0.9012427,5.496174,94.50382,0.94503826,4.766244,95.23376,0.95233756,18.634855,81.36514,0.81365144,5.496174,94.50382,0.94503826,4.766244,95.23376,0.95233756,0.38668513,99.61331,0.99613315,21,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Seasonally,,The did not return,,He/she is a friend,,Female,20-24,Битола,Urban (city),Macedonian,,Single,Bachelor or equivalent,Unemployed,,1,,,,,,,,,A private house (owned),,Happy they moved,Happen all the time,1,1,1,,,,,Female,25-34,Битола,Urban (city),Macedonian,,Single,Vocational,Manual worker,,,1,,,,,,,,,No,No,"Мојата комшивка на свои 23 год,инаку активен член на повеќе невладини организации и дел од Американското катче ,личност која прошета поголем дел од светот реши да замине во Германија да работи во хотел бидејќи тука не можеше да најде стабилна работа,односно беше невработена.",Младите во потрага по било каква работа,Young people looking for any job,Младите да се среќни со нивната позиција во општеството,The young people are satisfied with their position within the society,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A750FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/74.0.3729.136 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/256.0.0.39.117;]",d76fe8cd-3fd8-464b-bea1-4090b72795f7,,,,,,,,mk
783c2e6b-cc99-4ecb-b95b-7d8ace3b701c,246,,2020/02/19 11:33:29.316,2020/02/19 11:33:30.411,78.31379,8.974365,12.71185,0.17199032,0.07771797,,76.779434,9.829063,13.391508,0.18306042,0.08511968,,78.21681,7.6923065,14.090885,0.17937039,0.06661538,,68.15594,14.529915,17.31415,0.24579105,0.12582906,,1.9868016,98.01,0.980132,1.9868016,98.0132,0.980132,1.1247277,98.875275,0.9887527,6.2971473,93.70285,0.9370285,8.883351,91.116646,0.9111665,8.883351,91.116646,0.9111665,14.917832,85.08217,0.8508217,20.090246,79.90975,0.79909754,11,Agree,Disagree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),You do not know,,Family emergency,,He/she is a friend,,Female,25-34,Гостивар,Urban (city),Macedonian,,Married/Living together,Secondary,Unemployed,,1,,,,,,,,,Lived with parents,,Happy they moved,Happen all the time,1,,,,,,,Male,25-34,Гостивар,Urban (city),Macedonian,,Single,Higher professional program,Civil cervant,,,,1,,,,1,Министерство за здравство,,,No,No,The participant did not agree to share the experience.,Подобра иднина,Better future,повисоки плати и повеќе работни места за младите,Higher salaries and better emoployment opportunities for the young people,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-J330FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/249.0.0.10.122;]",09193b9b-bb61-4051-b64b-a8ded05c0f37,,,,,,,,mk
7580a255-1927-4fed-bbda-d922c5180afa,242,,2020/02/19 11:41:22.559,2020/02/19 11:41:20.019,78.295555,11.970832,9.73362,0.15719035,0.10366744,,8.886517,81.41227,9.701213,0.5040735,0.70503026,,,,,,,1,7.0999904,84.6194,8.280606,0.50590307,0.732804,,48.554604,51.45,0.51445395,13.828033,86.17197,0.86171967,6.4195337,93.58047,0.93580467,3.6417544,96.358246,0.96358246,10.586203,89.413795,0.894138,4.5676827,95.43232,0.9543232,5.030644,94.96935,0.94969356,1.7899036,98.2101,0.98210096,20,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a relative,,Male,35-44,Босилово,Rural (village),Macedonian,,Married/Living together,Secondary,Private sector,,,,,1,,,,,,A private house (owned),,Happy they moved,Happen all the time,1,1,1,1,,,,Female,20-24,Босилово,Rural (village),Macedonian,,Single,Secondary,PrivateSector,,,,,1,,,,,,,No,No,"Братучед ми со жена му и децата живееја тука, ама не беа задоволни финансиски па затоа решија да заминат во Германија, најпрво тој се исели со помош на бугарски пасош а потоа и неговите деца и жена му. Таму живеат веќе 4 години и се сосем задоволни.",Подобра иднина,Better future,"Поголеми плати, повеќемред во јавното здравство и подобро образование","Higher salaries, better public health and better education",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 4.4.4; A1-840) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Safari/537.36",1627aad0-d113-48d3-8a88-79e0197095b3,,,,,,,,mk
a1f538ea-538e-403d-ad56-7b20c5289874,130,,2020/02/19 11:42:29.868,2020/02/19 11:42:21.832,46.634663,40.59829,12.767045,0.3306619,0.3515812,,50.75205,39.74359,9.504357,0.29376152,0.34417948,,35.41001,32.051285,32.538704,0.48564345,0.2775641,,48.654724,38.034187,13.311089,0.32328182,0.32937607,,1.1247277,98.88,0.9887527,8.021283,91.978714,0.91978717,12.331629,87.66837,0.8766837,1.9868016,98.0132,0.980132,36.469563,63.530437,0.6353044,9.745419,90.25458,0.9025458,0.2626598,99.73734,0.9973734,10.607487,89.39251,0.89392513,8,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a close family member,,Male,35-44,Куманово,Urban (city),Serbian,,Married/Living together,Secondary,Civil servant,,,,1,,,,,1,Воено лице,Lived with parents,,Happy they moved,Happen all the time,1,,1,,,,,Male,35-44,Старо Нагоричане,Rural (village),Serbian,,Married /Living together,Secondary,Unemployed,,1,,,,,,,,,,No,No,"Пријател кој беше вработен во Македонија со жена и две деца,замина во Германија прво тој самиот после две години ги повлече со себе  сопругата и две деца.Децата се малолетни,а таму минатата година доби уште едно,трето дете.",Решен финансиски проблем и иднината на децата,Solved financial problems and the children's future,Повисок стандард и подобра иднина за деца,Higher living standard and better future for the children,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A600FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/256.0.0.39.117;]",d707a899-63c7-4aa5-91b8-13b50851b2f2,,,,,,,,mk
a6761a1f-2175-4b33-8626-e5bb137a8f64,220,,2020/02/19 11:50:33.649,2020/02/19 11:50:35.765,44.792797,8.119659,47.087543,0.5114737,0.07031626,,12.9551935,71.79487,15.249939,0.5114737,0.62174356,,75.186714,11.538466,13.274815,0.19044049,0.0999231,,8.293762,75.21368,16.492561,0.540994,0.65135044,,19.228178,80.77,0.8077182,2.8488696,97.15113,0.9715113,4.5730057,95.426994,0.95426995,3.7109375,96.28906,0.9628906,3.7109375,96.28906,0.9628906,8.883351,91.116646,0.9111665,0.2626598,99.73734,0.9973734,5.4350734,94.564926,0.94564927,11,Agree,Disagree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Temporarily (other),,The did not return,,He/she is a close family member,,Female,25-34,Гостивар,Urban (city),Macedonian,,Single,Higher professional program,Unemployed,,1,,,,,,,,,Lived with parents,,Happy they moved,Happen sometimes,,,1,,,,,Female,55 and older,Гостивар,Urban (city),Macedonian,,Married /Living together,Secondary,Civil cervant,,,,1,,,,1,Министерство за здравство,,,No,Yes,The participant did not agree to share the experience.,Подобра иднина  и голема желба,Better future and a great wish,"Добар квалитетен образовен систем,квалитетно здравство  и писмени луѓе во институциите","Good quality education system, quality healthcare and literate people in the institutions",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-J330FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/249.0.0.10.122;]",44b4e217-f436-4603-aeae-1429f4be2d16,,,,,,,,mk
941a897e-8bc9-4f3f-ba88-7cfc070e6f34,229,,2020/02/19 11:50:56.072,2020/02/19 11:50:57.588,67.535446,12.820511,19.644045,0.260543,0.11102563,,9.6341915,79.91453,10.451282,0.5040854,0.6920598,,73.9252,11.111108,14.96369,0.20519243,0.096222214,,74.604866,11.965813,13.429324,0.19412231,0.10362393,,7.685953,92.31,0.92314047,0.38668513,99.61331,0.99613315,6.956023,93.043976,0.9304398,22.28449,77.71551,0.7771551,31.04362,68.95638,0.6895638,2.5764644,97.42354,0.97423536,7.685953,92.31405,0.92314047,2.5764644,97.42354,0.97423536,21,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a relative,,Male,25-34,Битола,Urban (city),Macedonian,,Married/Living together,Bachelor or equivalent,Manual worker,,,1,,,,,,,,A private house (owned),,Happy they moved,Happen all the time,1,1,1,,,,,Female,55 and older,Битола,Urban (city),Macedonian,,Married /Living together,Secondary,Manual worker,,,1,,,,,,,,,No,No,"Мојот внук на 30год инаку дипломиран информатичар пред 4год се отсели во Германија,овде беше вработен но таму му понудија подобра плата.Потоа го зеде неговиот брат кој што исто така е високообразован и неговата сегашна сопруга.","Иако тука се вработени ,младите бараат поголеми плати во странство","Although employed, young people are looking for higher salaries abroad",Подобри услови за сите,Better living conditions for all,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A750FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/74.0.3729.136 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/256.0.0.39.117;]",03896ce2-ef68-4055-9096-bb837d456fe0,,,,,,,,mk
1d230135-4d61-4d24-a91a-258204fd1f81,163,,2020/02/19 11:51:23.518,2020/02/19 11:51:25.639,32.341293,33.76068,33.89802,0.50778365,0.29236752,,7.010918,85.89744,7.0916405,0.5004036,0.74387175,,34.613655,32.905983,32.480354,0.48933348,0.2849658,,4.874165,90.17095,4.9548874,0.5004036,0.78088033,,12.331629,87.67,0.8766837,10.607487,89.39251,0.89392513,1.9868016,98.0132,0.980132,0.2626598,99.73734,0.9973734,1.1247277,98.875275,0.9887527,8.021283,91.978714,0.91978717,15.779901,84.2201,0.842201,6.2971473,93.70285,0.9370285,1,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a relative,,Male,25-34,Чаир,Urban (city),Albanian,,Married/Living together,Secondary,Unemployed,,1,,,,,,,,,A flat (owned),,Happy they moved,Happen all the time,1,,,,,,,Male,45-54,Чаир,Urban (city),Albanian,,Married /Living together,Higher professional program,Manual worker,,,1,,,,,,,,,No,No,Лицето отиде во швајцариа и таму се о мажена со една жена која живеше тамо и живеат тамо и имат деца,Стабилна личност,A stable person,По богато,Richer country,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 7.1.1; SM-J510FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36",438c1c33-3925-4e22-9c83-55a7e5cb85eb,,,,,,,,mk
55ea2b1b-d4ce-4c25-887a-f17caf07c972,237,,2020/02/19 11:57:51.106,2020/02/19 11:57:52.750,14.47698,8.974342,76.548676,0.81035846,0.07771782,,66.97169,18.37607,14.652244,0.23840275,0.15913677,,17.972258,14.529915,67.49783,0.74762785,0.12582906,,9.071223,77.350426,13.578352,0.5225356,0.6698547,,6.956023,93.04,0.9304398,0.38668513,99.61331,0.99613315,5.496174,94.50382,0.94503826,6.956023,93.043976,0.9304398,4.0363193,95.963684,0.9596368,6.2260985,93.7739,0.937739,6.2260985,93.7739,0.937739,9.145808,90.854195,0.9085419,21,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a close family member,,Female,25-34,Битола,Urban (city),Macedonian,,Married/Living together,Bachelor or equivalent,Self-employed,,,,,,1,,,,,A private house (owned),,Happy they moved,Happen all the time,1,,1,1,,,,Female,45-54,Битола,Urban (city),Macedonian,,Married /Living together,Secondary,Manual worker,,,1,,,,,,,,,No,No,Пред 5 години најдобрата другарка на ќерка ми инаку дипломиран економист на свои 25 години се омажи и замина за Канада.Беше добро ситуирана и со сопствен бизнис но сепак одлучи нејзината иднина да ја гради далеку од тука.Сега е среќна и има две мали деца.,Не се секогаш парите најголем проблем за преселувањето,Money is not always the reason for leaving,Луѓето да се пронајдат во овај начин на живот,People to find a meaning in this way of life,undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-A750FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/74.0.3729.136 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/256.0.0.39.117;]",5b1279f2-7104-422d-bec4-006be1b68aed,,,,,,,,mk
6ed299b8-dce6-4e4e-8e33-576d8772b67d,80,,2020/02/19 12:02:48.835,2020/02/19 12:03:01.189,73.283356,12.393166,14.323482,0.20520064,0.10732481,,32.67166,31.62393,35.704407,0.5151637,0.27386323,,73.76905,10.683763,15.547186,0.20889068,0.092521384,,74.138054,10.683763,15.178183,0.20520064,0.092521384,,7.159215,92.84,0.92840785,11.469561,88.53044,0.8853044,4.5730057,95.426994,0.95426995,8.021283,91.978714,0.91978717,6.2971473,93.70285,0.9370285,9.745419,90.25458,0.9025458,8.883351,91.116646,0.9111665,2.8488696,97.15113,0.9715113,11,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),You do not know,,The did not return,,He/she is a relative,,Male,35-44,ГРАД СКОПЈЕ,Urban (city),Macedonian,,Married/Living together,Higher professional program,Private sector,,,,,1,,,,,,Rented flat,,Happy they moved,Happen sometimes,1,,,,,,,Male,55 and older,Гостивар,Urban (city),Macedonian,,Married /Living together,Higher professional program,Civil cervant,,,,1,,,,1,Министерство за здравство,,,No,No,"Внук ми информатичар во нашата држава не беше добро платен ,конкурираше во странска фирма и му понудија добри услови за работа и добра плата поради таа причина ја напушти државата .",Како го губиме младиот потенцијал,Losing young potential,"Држава во која политиката нема да се меша бо животот на луѓето,вработување по струка ,држава во кое владее правото и слободата на изразување и држава во која пристојно се живее","A country in which politics does not interfere with people's lives, employment is in accordance with employees' education, rule of law, freedom of expression, and a country in which people live decently",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-J330FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/249.0.0.10.122;]",9a6ee00d-6654-48c1-b1d1-4d1efaf47b60,,,,,,,,mk
a9a1b39d-5ec1-40d5-b8f5-baf453116bcd,253,,2020/02/19 12:11:47.397,2020/02/19 12:11:50.197,71.924034,10.683763,17.392206,0.22734086,0.092521384,,16.728815,11.111108,72.16008,0.77715635,0.096222214,,76.585464,7.2649612,16.149576,0.19782057,0.06291455,,9.030981,83.33333,7.635689,0.4930235,0.72166663,,8.883351,91.12,0.9111665,1.9868016,98.0132,0.980132,9.745419,90.25458,0.9025458,13.193697,86.806305,0.86806303,15.779901,84.2201,0.842201,13.193697,86.806305,0.86806303,2.8488696,97.15113,0.9715113,1.9868016,98.0132,0.980132,11,Agree,Agree,A situation of someone you know who moved to another part of North Macedonia or to another country and permanently STAYED (or intend to stay) there.,Another country,Urban (city),Permanently,,The did not return,,He/she is a close family member,,Female,35-44,Гостивар,Urban (city),Macedonian,,Married/Living together,Secondary,Private sector,,,,,1,,,,1,Медицинска сестра,A flat (owned),,Happy they moved,Happen sometimes,1,,,,,,,Male,25-34,Гостивар,Urban (city),Macedonian,,Single,Higher professional program,Unemployed,,1,,,,,,,,,,No,Yes,Мојата сестра заедно со мојот зет и внук заминаа во Швејцарија за подобар и поквалитетен живот,Поквалитетен живот за целото семејство,Better quality life for the whole family,"Владеење на правдата,поквалитетен живот и повеќе можности за младите","Rule of law, better quality of life and better ooportunities for the youth",undp_da_ge,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SM-J330FN Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/249.0.0.10.122;]",f406e6a3-eeca-4c8f-920e-038cfa7cf44a,,,,,,,,mk
